Date,Component_ID,Units_Used,Category
2023-07-14,RES-10K-0.25W,1834,Passive
2023-07-15,RES-10K-0.25W,784,Passive
2023-07-16,RES-10K-0.25W,791,Passive
2023-07-17,RES-10K-0.25W,1906,Passive
2023-07-18,RES-10K-0.25W,1631,Passive
2023-07-19,RES-10K-0.25W,1673,Passive
2023-07-20,RES-10K-0.25W,1645,Passive
2023-07-21,RES-10K-0.25W,1986,Passive
2023-07-22,RES-10K-0.25W,928,Passive
2023-07-23,RES-10K-0.25W,702,Passive
2023-07-24,RES-10K-0.25W,1844,Passive
2023-07-25,RES-10K-0.25W,2043,Passive
2023-07-26,RES-10K-0.25W,2256,Passive
2023-07-27,RES-10K-0.25W,1964,Passive
2023-07-28,RES-10K-0.25W,3417,Passive
2023-07-29,RES-10K-0.25W,940,Passive
2023-07-30,RES-10K-0.25W,673,Passive
2023-07-31,RES-10K-0.25W,2106,Passive
2023-08-01,RES-10K-0.25W,2124,Passive
2023-08-02,RES-10K-0.25W,2036,Passive
2023-08-03,RES-10K-0.25W,1621,Passive
2023-08-04,RES-10K-0.25W,1913,Passive
2023-08-05,RES-10K-0.25W,5890,Passive
2023-08-06,RES-10K-0.25W,782,Passive
2023-08-07,RES-10K-0.25W,1864,Passive
2023-08-08,RES-10K-0.25W,2195,Passive
2023-08-09,RES-10K-0.25W,1722,Passive
2023-08-10,RES-10K-0.25W,2004,Passive
2023-08-11,RES-10K-0.25W,2226,Passive
2023-08-12,RES-10K-0.25W,670,Passive
2023-08-13,RES-10K-0.25W,921,Passive
2023-08-14,RES-10K-0.25W,1709,Passive
2023-08-15,RES-10K-0.25W,2357,Passive
2023-08-16,RES-10K-0.25W,1868,Passive
2023-08-17,RES-10K-0.25W,5797,Passive
2023-08-18,RES-10K-0.25W,2019,Passive
2023-08-19,RES-10K-0.25W,1166,Passive
2023-08-20,RES-10K-0.25W,957,Passive
2023-08-21,RES-10K-0.25W,1782,Passive
2023-08-22,RES-10K-0.25W,1963,Passive
2023-08-23,RES-10K-0.25W,1904,Passive
2023-08-24,RES-10K-0.25W,1832,Passive
2023-08-25,RES-10K-0.25W,1805,Passive
2023-08-26,RES-10K-0.25W,765,Passive
2023-08-27,RES-10K-0.25W,985,Passive
2023-08-28,RES-10K-0.25W,1943,Passive
2023-08-29,RES-10K-0.25W,1895,Passive
2023-08-30,RES-10K-0.25W,1982,Passive
2023-08-31,RES-10K-0.25W,1579,Passive
2023-09-01,RES-10K-0.25W,2394,Passive
2023-09-02,RES-10K-0.25W,1711,Passive
2023-09-03,RES-10K-0.25W,1913,Passive
2023-09-04,RES-10K-0.25W,2719,Passive
2023-09-05,RES-10K-0.25W,2690,Passive
2023-09-06,RES-10K-0.25W,2643,Passive
2023-09-07,RES-10K-0.25W,2617,Passive
2023-09-08,RES-10K-0.25W,2583,Passive
2023-09-09,RES-10K-0.25W,1604,Passive
2023-09-10,RES-10K-0.25W,1682,Passive
2023-09-11,RES-10K-0.25W,2402,Passive
2023-09-12,RES-10K-0.25W,2717,Passive
2023-09-13,RES-10K-0.25W,2501,Passive
2023-09-14,RES-10K-0.25W,2617,Passive
2023-09-15,RES-10K-0.25W,2796,Passive
2023-09-16,RES-10K-0.25W,1613,Passive
2023-09-17,RES-10K-0.25W,1585,Passive
2023-09-18,RES-10K-0.25W,2600,Passive
2023-09-19,RES-10K-0.25W,2711,Passive
2023-09-20,RES-10K-0.25W,2539,Passive
2023-09-21,RES-10K-0.25W,2832,Passive
2023-09-22,RES-10K-0.25W,2984,Passive
2023-09-23,RES-10K-0.25W,1319,Passive
2023-09-24,RES-10K-0.25W,1802,Passive
2023-09-25,RES-10K-0.25W,2675,Passive
2023-09-26,RES-10K-0.25W,2619,Passive
2023-09-27,RES-10K-0.25W,2570,Passive
2023-09-28,RES-10K-0.25W,2664,Passive
2023-09-29,RES-10K-0.25W,2581,Passive
2023-09-30,RES-10K-0.25W,1589,Passive
2023-10-01,RES-10K-0.25W,2862,Passive
2023-10-02,RES-10K-0.25W,3912,Passive
2023-10-03,RES-10K-0.25W,4202,Passive
2023-10-04,RES-10K-0.25W,4256,Passive
2023-10-05,RES-10K-0.25W,4208,Passive
2023-10-06,RES-10K-0.25W,4011,Passive
2023-10-07,RES-10K-0.25W,3191,Passive
2023-10-08,RES-10K-0.25W,3026,Passive
2023-10-09,RES-10K-0.25W,4112,Passive
2023-10-10,RES-10K-0.25W,3968,Passive
2023-10-11,RES-10K-0.25W,4045,Passive
2023-10-12,RES-10K-0.25W,3974,Passive
2023-10-13,RES-10K-0.25W,4035,Passive
2023-10-14,RES-10K-0.25W,2982,Passive
2023-10-15,RES-10K-0.25W,3155,Passive
2023-10-16,RES-10K-0.25W,4412,Passive
2023-10-17,RES-10K-0.25W,4317,Passive
2023-10-18,RES-10K-0.25W,4314,Passive
2023-10-19,RES-10K-0.25W,4020,Passive
2023-10-20,RES-10K-0.25W,4080,Passive
2023-10-21,RES-10K-0.25W,2959,Passive
2023-10-22,RES-10K-0.25W,3193,Passive
2023-10-23,RES-10K-0.25W,4404,Passive
2023-10-24,RES-10K-0.25W,4081,Passive
2023-10-25,RES-10K-0.25W,4092,Passive
2023-10-26,RES-10K-0.25W,4161,Passive
2023-10-27,RES-10K-0.25W,4148,Passive
2023-10-28,RES-10K-0.25W,3595,Passive
2023-10-29,RES-10K-0.25W,2898,Passive
2023-10-30,RES-10K-0.25W,4547,Passive
2023-10-31,RES-10K-0.25W,3851,Passive
2023-11-01,RES-10K-0.25W,4451,Passive
2023-11-02,RES-10K-0.25W,4142,Passive
2023-11-03,RES-10K-0.25W,4277,Passive
2023-11-04,RES-10K-0.25W,3067,Passive
2023-11-05,RES-10K-0.25W,3127,Passive
2023-11-06,RES-10K-0.25W,5065,Passive
2023-11-07,RES-10K-0.25W,5953,Passive
2023-11-08,RES-10K-0.25W,4291,Passive
2023-11-09,RES-10K-0.25W,4273,Passive
2023-11-10,RES-10K-0.25W,4150,Passive
2023-11-11,RES-10K-0.25W,3219,Passive
2023-11-12,RES-10K-0.25W,3126,Passive
2023-11-13,RES-10K-0.25W,4217,Passive
2023-11-14,RES-10K-0.25W,3941,Passive
2023-11-15,RES-10K-0.25W,3877,Passive
2023-11-16,RES-10K-0.25W,4132,Passive
2023-11-17,RES-10K-0.25W,4360,Passive
2023-11-18,RES-10K-0.25W,3073,Passive
2023-11-19,RES-10K-0.25W,3206,Passive
2023-11-20,RES-10K-0.25W,4432,Passive
2023-11-21,RES-10K-0.25W,3810,Passive
2023-11-22,RES-10K-0.25W,4122,Passive
2023-11-23,RES-10K-0.25W,4297,Passive
2023-11-24,RES-10K-0.25W,4133,Passive
2023-11-25,RES-10K-0.25W,2975,Passive
2023-11-26,RES-10K-0.25W,3006,Passive
2023-11-27,RES-10K-0.25W,4109,Passive
2023-11-28,RES-10K-0.25W,4189,Passive
2023-11-29,RES-10K-0.25W,4219,Passive
2023-11-30,RES-10K-0.25W,4095,Passive
2023-12-01,RES-10K-0.25W,4022,Passive
2023-12-02,RES-10K-0.25W,2974,Passive
2023-12-03,RES-10K-0.25W,2927,Passive
2023-12-04,RES-10K-0.25W,3885,Passive
2023-12-05,RES-10K-0.25W,4047,Passive
2023-12-06,RES-10K-0.25W,4126,Passive
2023-12-07,RES-10K-0.25W,10538,Passive
2023-12-08,RES-10K-0.25W,4114,Passive
2023-12-09,RES-10K-0.25W,3348,Passive
2023-12-10,RES-10K-0.25W,3110,Passive
2023-12-11,RES-10K-0.25W,4216,Passive
2023-12-12,RES-10K-0.25W,4251,Passive
2023-12-13,RES-10K-0.25W,4153,Passive
2023-12-14,RES-10K-0.25W,4172,Passive
2023-12-15,RES-10K-0.25W,4144,Passive
2023-12-16,RES-10K-0.25W,3342,Passive
2023-12-17,RES-10K-0.25W,3132,Passive
2023-12-18,RES-10K-0.25W,4056,Passive
2023-12-19,RES-10K-0.25W,4190,Passive
2023-12-20,RES-10K-0.25W,4042,Passive
2023-12-21,RES-10K-0.25W,3972,Passive
2023-12-22,RES-10K-0.25W,3880,Passive
2023-12-23,RES-10K-0.25W,3074,Passive
2023-12-24,RES-10K-0.25W,2992,Passive
2023-12-25,RES-10K-0.25W,4134,Passive
2023-12-26,RES-10K-0.25W,3998,Passive
2023-12-27,RES-10K-0.25W,4165,Passive
2023-12-28,RES-10K-0.25W,4055,Passive
2023-12-29,RES-10K-0.25W,3922,Passive
2023-12-30,RES-10K-0.25W,3266,Passive
2023-12-31,RES-10K-0.25W,3234,Passive
2024-01-01,RES-10K-0.25W,2904,Passive
2024-01-02,RES-10K-0.25W,2768,Passive
2024-01-03,RES-10K-0.25W,2747,Passive
2024-01-04,RES-10K-0.25W,2827,Passive
2024-01-05,RES-10K-0.25W,2715,Passive
2024-01-06,RES-10K-0.25W,1668,Passive
2024-01-07,RES-10K-0.25W,1431,Passive
2024-01-08,RES-10K-0.25W,2708,Passive
2024-01-09,RES-10K-0.25W,2732,Passive
2024-01-10,RES-10K-0.25W,2567,Passive
2024-01-11,RES-10K-0.25W,2893,Passive
2024-01-12,RES-10K-0.25W,2808,Passive
2024-01-13,RES-10K-0.25W,1807,Passive
2024-01-14,RES-10K-0.25W,1712,Passive
2024-01-15,RES-10K-0.25W,2631,Passive
2024-01-16,RES-10K-0.25W,2621,Passive
2024-01-17,RES-10K-0.25W,2759,Passive
2024-01-18,RES-10K-0.25W,2671,Passive
2024-01-19,RES-10K-0.25W,2497,Passive
2024-01-20,RES-10K-0.25W,1865,Passive
2024-01-21,RES-10K-0.25W,1634,Passive
2024-01-22,RES-10K-0.25W,2715,Passive
2024-01-23,RES-10K-0.25W,6120,Passive
2024-01-24,RES-10K-0.25W,2867,Passive
2024-01-25,RES-10K-0.25W,2764,Passive
2024-01-26,RES-10K-0.25W,2687,Passive
2024-01-27,RES-10K-0.25W,1647,Passive
2024-01-28,RES-10K-0.25W,1563,Passive
2024-01-29,RES-10K-0.25W,2553,Passive
2024-01-30,RES-10K-0.25W,2822,Passive
2024-01-31,RES-10K-0.25W,2598,Passive
2024-02-01,RES-10K-0.25W,2418,Passive
2024-02-02,RES-10K-0.25W,2324,Passive
2024-02-03,RES-10K-0.25W,1729,Passive
2024-02-04,RES-10K-0.25W,1502,Passive
2024-02-05,RES-10K-0.25W,2934,Passive
2024-02-06,RES-10K-0.25W,2512,Passive
2024-02-07,RES-10K-0.25W,2492,Passive
2024-02-08,RES-10K-0.25W,2635,Passive
2024-02-09,RES-10K-0.25W,3146,Passive
2024-02-10,RES-10K-0.25W,1591,Passive
2024-02-11,RES-10K-0.25W,1306,Passive
2024-02-12,RES-10K-0.25W,2883,Passive
2024-02-13,RES-10K-0.25W,2748,Passive
2024-02-14,RES-10K-0.25W,2368,Passive
2024-02-15,RES-10K-0.25W,2471,Passive
2024-02-16,RES-10K-0.25W,2728,Passive
2024-02-17,RES-10K-0.25W,1700,Passive
2024-02-18,RES-10K-0.25W,1523,Passive
2024-02-19,RES-10K-0.25W,2532,Passive
2024-02-20,RES-10K-0.25W,2694,Passive
2024-02-21,RES-10K-0.25W,2442,Passive
2024-02-22,RES-10K-0.25W,2873,Passive
2024-02-23,RES-10K-0.25W,2942,Passive
2024-02-24,RES-10K-0.25W,1886,Passive
2024-02-25,RES-10K-0.25W,1647,Passive
2024-02-26,RES-10K-0.25W,2509,Passive
2024-02-27,RES-10K-0.25W,2894,Passive
2024-02-28,RES-10K-0.25W,2369,Passive
2024-02-29,RES-10K-0.25W,2514,Passive
2024-03-01,RES-10K-0.25W,2572,Passive
2024-03-02,RES-10K-0.25W,1669,Passive
2024-03-03,RES-10K-0.25W,1556,Passive
2024-03-04,RES-10K-0.25W,2777,Passive
2024-03-05,RES-10K-0.25W,2394,Passive
2024-03-06,RES-10K-0.25W,2697,Passive
2024-03-07,RES-10K-0.25W,2663,Passive
2024-03-08,RES-10K-0.25W,2528,Passive
2024-03-09,RES-10K-0.25W,1676,Passive
2024-03-10,RES-10K-0.25W,1689,Passive
2024-03-11,RES-10K-0.25W,2796,Passive
2024-03-12,RES-10K-0.25W,2618,Passive
2024-03-13,RES-10K-0.25W,2940,Passive
2024-03-14,RES-10K-0.25W,2535,Passive
2024-03-15,RES-10K-0.25W,2646,Passive
2024-03-16,RES-10K-0.25W,1545,Passive
2024-03-17,RES-10K-0.25W,1548,Passive
2024-03-18,RES-10K-0.25W,2465,Passive
2024-03-19,RES-10K-0.25W,2561,Passive
2024-03-20,RES-10K-0.25W,2544,Passive
2024-03-21,RES-10K-0.25W,2606,Passive
2024-03-22,RES-10K-0.25W,3022,Passive
2024-03-23,RES-10K-0.25W,1621,Passive
2024-03-24,RES-10K-0.25W,1416,Passive
2024-03-25,RES-10K-0.25W,2737,Passive
2024-03-26,RES-10K-0.25W,2685,Passive
2024-03-27,RES-10K-0.25W,2760,Passive
2024-03-28,RES-10K-0.25W,2586,Passive
2024-03-29,RES-10K-0.25W,2378,Passive
2024-03-30,RES-10K-0.25W,1738,Passive
2024-03-31,RES-10K-0.25W,1582,Passive
2024-04-01,RES-10K-0.25W,2604,Passive
2024-04-02,RES-10K-0.25W,2822,Passive
2024-04-03,RES-10K-0.25W,2509,Passive
2024-04-04,RES-10K-0.25W,7791,Passive
2024-04-05,RES-10K-0.25W,2678,Passive
2024-04-06,RES-10K-0.25W,1673,Passive
2024-04-07,RES-10K-0.25W,1936,Passive
2024-04-08,RES-10K-0.25W,2633,Passive
2024-04-09,RES-10K-0.25W,2698,Passive
2024-04-10,RES-10K-0.25W,8778,Passive
2024-04-11,RES-10K-0.25W,2785,Passive
2024-04-12,RES-10K-0.25W,2704,Passive
2024-04-13,RES-10K-0.25W,1580,Passive
2024-04-14,RES-10K-0.25W,1601,Passive
2024-04-15,RES-10K-0.25W,2630,Passive
2024-04-16,RES-10K-0.25W,2667,Passive
2024-04-17,RES-10K-0.25W,2644,Passive
2024-04-18,RES-10K-0.25W,2533,Passive
2024-04-19,RES-10K-0.25W,2740,Passive
2024-04-20,RES-10K-0.25W,1457,Passive
2024-04-21,RES-10K-0.25W,1678,Passive
2024-04-22,RES-10K-0.25W,2797,Passive
2024-04-23,RES-10K-0.25W,2891,Passive
2024-04-24,RES-10K-0.25W,2836,Passive
2024-04-25,RES-10K-0.25W,2681,Passive
2024-04-26,RES-10K-0.25W,2936,Passive
2024-04-27,RES-10K-0.25W,1545,Passive
2024-04-28,RES-10K-0.25W,1622,Passive
2024-04-29,RES-10K-0.25W,2832,Passive
2024-04-30,RES-10K-0.25W,2449,Passive
2024-05-01,RES-10K-0.25W,2725,Passive
2024-05-02,RES-10K-0.25W,4498,Passive
2024-05-03,RES-10K-0.25W,2826,Passive
2024-05-04,RES-10K-0.25W,1755,Passive
2024-05-05,RES-10K-0.25W,1634,Passive
2024-05-06,RES-10K-0.25W,2652,Passive
2024-05-07,RES-10K-0.25W,2771,Passive
2024-05-08,RES-10K-0.25W,2883,Passive
2024-05-09,RES-10K-0.25W,2690,Passive
2024-05-10,RES-10K-0.25W,2588,Passive
2024-05-11,RES-10K-0.25W,1847,Passive
2024-05-12,RES-10K-0.25W,1662,Passive
2024-05-13,RES-10K-0.25W,2738,Passive
2024-05-14,RES-10K-0.25W,2395,Passive
2024-05-15,RES-10K-0.25W,2540,Passive
2024-05-16,RES-10K-0.25W,2774,Passive
2024-05-17,RES-10K-0.25W,2765,Passive
2024-05-18,RES-10K-0.25W,1699,Passive
2024-05-19,RES-10K-0.25W,1656,Passive
2024-05-20,RES-10K-0.25W,2507,Passive
2024-05-21,RES-10K-0.25W,2791,Passive
2024-05-22,RES-10K-0.25W,2508,Passive
2024-05-23,RES-10K-0.25W,2683,Passive
2024-05-24,RES-10K-0.25W,2657,Passive
2024-05-25,RES-10K-0.25W,1665,Passive
2024-05-26,RES-10K-0.25W,1539,Passive
2024-05-27,RES-10K-0.25W,2757,Passive
2024-05-28,RES-10K-0.25W,4326,Passive
2024-05-29,RES-10K-0.25W,3169,Passive
2024-05-30,RES-10K-0.25W,4261,Passive
2024-05-31,RES-10K-0.25W,2638,Passive
2024-06-01,RES-10K-0.25W,526,Passive
2024-06-02,RES-10K-0.25W,804,Passive
2024-06-03,RES-10K-0.25W,2181,Passive
2024-06-04,RES-10K-0.25W,1769,Passive
2024-06-05,RES-10K-0.25W,2003,Passive
2024-06-06,RES-10K-0.25W,1760,Passive
2024-06-07,RES-10K-0.25W,1760,Passive
2024-06-08,RES-10K-0.25W,914,Passive
2024-06-09,RES-10K-0.25W,980,Passive
2024-06-10,RES-10K-0.25W,2038,Passive
2024-06-11,RES-10K-0.25W,2114,Passive
2024-06-12,RES-10K-0.25W,1749,Passive
2024-06-13,RES-10K-0.25W,2204,Passive
2024-06-14,RES-10K-0.25W,2009,Passive
2024-06-15,RES-10K-0.25W,855,Passive
2024-06-16,RES-10K-0.25W,909,Passive
2024-06-17,RES-10K-0.25W,1990,Passive
2024-06-18,RES-10K-0.25W,1909,Passive
2024-06-19,RES-10K-0.25W,1750,Passive
2024-06-20,RES-10K-0.25W,6296,Passive
2024-06-21,RES-10K-0.25W,1544,Passive
2024-06-22,RES-10K-0.25W,947,Passive
2024-06-23,RES-10K-0.25W,980,Passive
2024-06-24,RES-10K-0.25W,1842,Passive
2024-06-25,RES-10K-0.25W,1809,Passive
2024-06-26,RES-10K-0.25W,1880,Passive
2024-06-27,RES-10K-0.25W,1752,Passive
2024-06-28,RES-10K-0.25W,1872,Passive
2024-06-29,RES-10K-0.25W,1223,Passive
2024-06-30,RES-10K-0.25W,1026,Passive
2024-07-01,RES-10K-0.25W,2104,Passive
2024-07-02,RES-10K-0.25W,2014,Passive
2024-07-03,RES-10K-0.25W,2038,Passive
2024-07-04,RES-10K-0.25W,1814,Passive
2024-07-05,RES-10K-0.25W,2199,Passive
2024-07-06,RES-10K-0.25W,901,Passive
2024-07-07,RES-10K-0.25W,864,Passive
2024-07-08,RES-10K-0.25W,2051,Passive
2024-07-09,RES-10K-0.25W,2072,Passive
2024-07-10,RES-10K-0.25W,1932,Passive
2024-07-11,RES-10K-0.25W,1937,Passive
2024-07-12,RES-10K-0.25W,1919,Passive
2024-07-13,RES-10K-0.25W,873,Passive
2024-07-14,RES-10K-0.25W,958,Passive
2024-07-15,RES-10K-0.25W,2036,Passive
2024-07-16,RES-10K-0.25W,1875,Passive
2024-07-17,RES-10K-0.25W,2071,Passive
2024-07-18,RES-10K-0.25W,1818,Passive
2024-07-19,RES-10K-0.25W,1836,Passive
2024-07-20,RES-10K-0.25W,1105,Passive
2024-07-21,RES-10K-0.25W,1000,Passive
2024-07-22,RES-10K-0.25W,1844,Passive
2024-07-23,RES-10K-0.25W,1946,Passive
2024-07-24,RES-10K-0.25W,1749,Passive
2024-07-25,RES-10K-0.25W,1925,Passive
2024-07-26,RES-10K-0.25W,2153,Passive
2024-07-27,RES-10K-0.25W,894,Passive
2024-07-28,RES-10K-0.25W,910,Passive
2024-07-29,RES-10K-0.25W,8249,Passive
2024-07-30,RES-10K-0.25W,2103,Passive
2024-07-31,RES-10K-0.25W,1988,Passive
2024-08-01,RES-10K-0.25W,1852,Passive
2024-08-02,RES-10K-0.25W,1884,Passive
2024-08-03,RES-10K-0.25W,1030,Passive
2024-08-04,RES-10K-0.25W,1192,Passive
2024-08-05,RES-10K-0.25W,1704,Passive
2024-08-06,RES-10K-0.25W,2074,Passive
2024-08-07,RES-10K-0.25W,1996,Passive
2024-08-08,RES-10K-0.25W,1539,Passive
2024-08-09,RES-10K-0.25W,1926,Passive
2024-08-10,RES-10K-0.25W,831,Passive
2024-08-11,RES-10K-0.25W,755,Passive
2024-08-12,RES-10K-0.25W,1976,Passive
2024-08-13,RES-10K-0.25W,1774,Passive
2024-08-14,RES-10K-0.25W,2057,Passive
2024-08-15,RES-10K-0.25W,6345,Passive
2024-08-16,RES-10K-0.25W,2055,Passive
2024-08-17,RES-10K-0.25W,1052,Passive
2024-08-18,RES-10K-0.25W,888,Passive
2024-08-19,RES-10K-0.25W,1962,Passive
2024-08-20,RES-10K-0.25W,1910,Passive
2024-08-21,RES-10K-0.25W,1675,Passive
2024-08-22,RES-10K-0.25W,1907,Passive
2024-08-23,RES-10K-0.25W,2069,Passive
2024-08-24,RES-10K-0.25W,1188,Passive
2024-08-25,RES-10K-0.25W,929,Passive
2024-08-26,RES-10K-0.25W,1834,Passive
2024-08-27,RES-10K-0.25W,1988,Passive
2024-08-28,RES-10K-0.25W,1969,Passive
2024-08-29,RES-10K-0.25W,2080,Passive
2024-08-30,RES-10K-0.25W,2036,Passive
2024-08-31,RES-10K-0.25W,744,Passive
2024-09-01,RES-10K-0.25W,1560,Passive
2024-09-02,RES-10K-0.25W,2608,Passive
2024-09-03,RES-10K-0.25W,2491,Passive
2024-09-04,RES-10K-0.25W,2708,Passive
2024-09-05,RES-10K-0.25W,2558,Passive
2024-09-06,RES-10K-0.25W,2595,Passive
2024-09-07,RES-10K-0.25W,1556,Passive
2024-09-08,RES-10K-0.25W,1811,Passive
2024-09-09,RES-10K-0.25W,5476,Passive
2024-09-10,RES-10K-0.25W,2672,Passive
2024-09-11,RES-10K-0.25W,7609,Passive
2024-09-12,RES-10K-0.25W,2539,Passive
2024-09-13,RES-10K-0.25W,2868,Passive
2024-09-14,RES-10K-0.25W,1796,Passive
2024-09-15,RES-10K-0.25W,1537,Passive
2024-09-16,RES-10K-0.25W,2626,Passive
2024-09-17,RES-10K-0.25W,2842,Passive
2024-09-18,RES-10K-0.25W,2493,Passive
2024-09-19,RES-10K-0.25W,2830,Passive
2024-09-20,RES-10K-0.25W,2726,Passive
2024-09-21,RES-10K-0.25W,1917,Passive
2024-09-22,RES-10K-0.25W,1682,Passive
2024-09-23,RES-10K-0.25W,2703,Passive
2024-09-24,RES-10K-0.25W,2914,Passive
2024-09-25,RES-10K-0.25W,2397,Passive
2024-09-26,RES-10K-0.25W,2719,Passive
2024-09-27,RES-10K-0.25W,2773,Passive
2024-09-28,RES-10K-0.25W,1923,Passive
2024-09-29,RES-10K-0.25W,4511,Passive
2024-09-30,RES-10K-0.25W,2833,Passive
2024-10-01,RES-10K-0.25W,4149,Passive
2024-10-02,RES-10K-0.25W,4252,Passive
2024-10-03,RES-10K-0.25W,4057,Passive
2024-10-04,RES-10K-0.25W,4323,Passive
2024-10-05,RES-10K-0.25W,3037,Passive
2024-10-06,RES-10K-0.25W,3194,Passive
2024-10-07,RES-10K-0.25W,4143,Passive
2024-10-08,RES-10K-0.25W,4185,Passive
2024-10-09,RES-10K-0.25W,4088,Passive
2024-10-10,RES-10K-0.25W,4111,Passive
2024-10-11,RES-10K-0.25W,4130,Passive
2024-10-12,RES-10K-0.25W,3148,Passive
2024-10-13,RES-10K-0.25W,3168,Passive
2024-10-14,RES-10K-0.25W,4115,Passive
2024-10-15,RES-10K-0.25W,4263,Passive
2024-10-16,RES-10K-0.25W,4041,Passive
2024-10-17,RES-10K-0.25W,4256,Passive
2024-10-18,RES-10K-0.25W,4405,Passive
2024-10-19,RES-10K-0.25W,2877,Passive
2024-10-20,RES-10K-0.25W,3182,Passive
2024-10-21,RES-10K-0.25W,7646,Passive
2024-10-22,RES-10K-0.25W,4235,Passive
2024-10-23,RES-10K-0.25W,4165,Passive
2024-10-24,RES-10K-0.25W,3972,Passive
2024-10-25,RES-10K-0.25W,4113,Passive
2024-10-26,RES-10K-0.25W,3213,Passive
2024-10-27,RES-10K-0.25W,2946,Passive
2024-10-28,RES-10K-0.25W,4146,Passive
2024-10-29,RES-10K-0.25W,4109,Passive
2024-10-30,RES-10K-0.25W,4361,Passive
2024-10-31,RES-10K-0.25W,4354,Passive
2024-11-01,RES-10K-0.25W,4010,Passive
2024-11-02,RES-10K-0.25W,3182,Passive
2024-11-03,RES-10K-0.25W,3270,Passive
2024-11-04,RES-10K-0.25W,5611,Passive
2024-11-05,RES-10K-0.25W,4057,Passive
2024-11-06,RES-10K-0.25W,3987,Passive
2024-11-07,RES-10K-0.25W,4160,Passive
2024-11-08,RES-10K-0.25W,4321,Passive
2024-11-09,RES-10K-0.25W,6665,Passive
2024-11-10,RES-10K-0.25W,2932,Passive
2024-11-11,RES-10K-0.25W,4282,Passive
2024-11-12,RES-10K-0.25W,4206,Passive
2024-11-13,RES-10K-0.25W,4123,Passive
2024-11-14,RES-10K-0.25W,4333,Passive
2024-11-15,RES-10K-0.25W,4338,Passive
2024-11-16,RES-10K-0.25W,2973,Passive
2024-11-17,RES-10K-0.25W,3242,Passive
2024-11-18,RES-10K-0.25W,4395,Passive
2024-11-19,RES-10K-0.25W,4082,Passive
2024-11-20,RES-10K-0.25W,4218,Passive
2024-11-21,RES-10K-0.25W,8042,Passive
2024-11-22,RES-10K-0.25W,4146,Passive
2024-11-23,RES-10K-0.25W,3175,Passive
2024-11-24,RES-10K-0.25W,3522,Passive
2024-11-25,RES-10K-0.25W,4016,Passive
2024-11-26,RES-10K-0.25W,4144,Passive
2024-11-27,RES-10K-0.25W,4230,Passive
2024-11-28,RES-10K-0.25W,4100,Passive
2024-11-29,RES-10K-0.25W,4196,Passive
2024-11-30,RES-10K-0.25W,3377,Passive
2024-12-01,RES-10K-0.25W,2959,Passive
2024-12-02,RES-10K-0.25W,3992,Passive
2024-12-03,RES-10K-0.25W,4147,Passive
2024-12-04,RES-10K-0.25W,4320,Passive
2024-12-05,RES-10K-0.25W,4010,Passive
2024-12-06,RES-10K-0.25W,4296,Passive
2024-12-07,RES-10K-0.25W,4111,Passive
2024-12-08,RES-10K-0.25W,3117,Passive
2024-12-09,RES-10K-0.25W,4412,Passive
2024-12-10,RES-10K-0.25W,4478,Passive
2024-12-11,RES-10K-0.25W,4097,Passive
2024-12-12,RES-10K-0.25W,9976,Passive
2024-12-13,RES-10K-0.25W,3985,Passive
2024-12-14,RES-10K-0.25W,3249,Passive
2024-12-15,RES-10K-0.25W,3197,Passive
2024-12-16,RES-10K-0.25W,4215,Passive
2024-12-17,RES-10K-0.25W,4375,Passive
2024-12-18,RES-10K-0.25W,4160,Passive
2024-12-19,RES-10K-0.25W,4370,Passive
2024-12-20,RES-10K-0.25W,4311,Passive
2024-12-21,RES-10K-0.25W,3050,Passive
2024-12-22,RES-10K-0.25W,3376,Passive
2024-12-23,RES-10K-0.25W,3901,Passive
2024-12-24,RES-10K-0.25W,4405,Passive
2024-12-25,RES-10K-0.25W,4267,Passive
2024-12-26,RES-10K-0.25W,8897,Passive
2024-12-27,RES-10K-0.25W,4335,Passive
2024-12-28,RES-10K-0.25W,3407,Passive
2024-12-29,RES-10K-0.25W,3024,Passive
2024-12-30,RES-10K-0.25W,3936,Passive
2024-12-31,RES-10K-0.25W,4329,Passive
2022-01-01,CAP-100uF-25V,1120,Passive
2022-01-02,CAP-100uF-25V,1189,Passive
2022-01-03,CAP-100uF-25V,1666,Passive
2022-01-04,CAP-100uF-25V,2970,Passive
2022-01-05,CAP-100uF-25V,4351,Passive
2022-01-06,CAP-100uF-25V,1924,Passive
2022-01-07,CAP-100uF-25V,1776,Passive
2022-01-08,CAP-100uF-25V,993,Passive
2022-01-09,CAP-100uF-25V,1019,Passive
2022-01-10,CAP-100uF-25V,1701,Passive
2022-01-11,CAP-100uF-25V,2104,Passive
2022-01-12,CAP-100uF-25V,1917,Passive
2022-01-13,CAP-100uF-25V,1656,Passive
2022-01-14,CAP-100uF-25V,1516,Passive
2022-01-15,CAP-100uF-25V,952,Passive
2022-01-16,CAP-100uF-25V,1175,Passive
2022-01-17,CAP-100uF-25V,1737,Passive
2022-01-18,CAP-100uF-25V,1923,Passive
2022-01-19,CAP-100uF-25V,1924,Passive
2022-01-20,CAP-100uF-25V,1639,Passive
2022-01-21,CAP-100uF-25V,1762,Passive
2022-01-22,CAP-100uF-25V,952,Passive
2022-01-23,CAP-100uF-25V,1000,Passive
